iter	RMSE
1498	0.001279702292
1499	0.001277587212
1500	0.001274387008
1501	0.001271679201
1502	0.001269374566
1503	0.001268111356
1504	0.001266750983
1505	0.001262455214
1506	0.001258516658
1507	0.001257084192
1508	0.001255762372
1509	0.00125339383
1510	0.00125304859
1511	0.001250023027
1512	0.001247958437
1513	0.001242909654
1514	0.001240929728
1515	0.00123914839
1516	0.001235446255
1517	0.001234922058
1518	0.001231887052
1519	0.001230109961
1520	0.001226133603
1521	0.001224308179
1522	0.001222031984
1523	0.00121899509
1524	0.001216427492
1525	0.001214327527
1526	0.001212640653
1527	0.00121051796
1528	0.001208372858
1529	0.001204552416
1530	0.001202696515
1531	0.001200782312
1532	0.001197619152
1533	0.001196700007
1534	0.001196607976
1535	0.001192683206
1536	0.001190179978
1537	0.001188995782
1538	0.00118686511
1539	0.001185803453
1540	0.001185089422
1541	0.001181684336
1542	0.00118038773
1543	0.001179044003
1544	0.001175265666
1545	0.001172905054
1546	0.001171324559
1547	0.001169387388
1548	0.00116595227
1549	0.001163471607
1550	0.001163216246
1551	0.001160332835
1552	0.001156217649
1553	0.001153523476
1554	0.001153427242
1555	0.001151894507
1556	0.001148193757
1557	0.001147123228
1558	0.00114370867
1559	0.001142176031
1560	0.001140865839
1561	0.001139018701
1562	0.001135337695
1563	0.001134363891
1564	0.001134061084
1565	0.001130844277
1566	0.001129461881
1567	0.001124921039
1568	0.001121517993
1569	0.001118172065
1570	0.001115184626
1571	0.00111265314
1572	0.001108914183
1573	0.001105424743
1574	0.00110291313
1575	0.001101260449
1576	0.001101141498
1577	0.001099379443
1578	0.001098808632
1579	0.001097296642
1580	0.001094445284
1581	0.001092869393
1582	0.001092519316
1583	0.001089848838
1584	0.001087552982
1585	0.001084150239
1586	0.001080588873
1587	0.001078237001
1588	0.001077001447
1589	0.001076719309
1590	0.00107480813
1591	0.001070832063
1592	0.001067315126
1593	0.001065551755
1594	0.001063718983
1595	0.001061053635
1596	0.001058583057
1597	0.001058481609
1598	0.001056110588
1599	0.00105409691
1600	0.001053220955
1601	0.001052052586
1602	0.001049729031
1603	0.001047857465
1604	0.00104431127
1605	0.001041877793
1606	0.001038692498
1607	0.001037352204
1608	0.001037094015
1609	0.00103493747
1610	0.0010330437
1611	0.001030304691
1612	0.001029187368
1613	0.001027721104
1614	0.001024462154
1615	0.001024300984
1616	0.001022099163
1617	0.001018615396
1618	0.001017643508
1619	0.001017456789
1620	0.001014837583
1621	0.001013805318
1622	0.001011487565
1623	0.001007590089
1624	0.001007369815
1625	0.001005098723
1626	0.001001807759
1627	0.001000423189
1628	0.00099941426
1629	0.0009992194968
1630	0.000997169988
1631	0.0009949911178
1632	0.0009921134635
1633	0.0009892346681
1634	0.0009862264169
1635	0.0009832970739
1636	0.0009822179087
1637	0.0009804424591
1638	0.0009788383083
1639	0.000976400306
1640	0.0009739939225
1641	0.0009710850164
1642	0.0009687197394
1643	0.000967188384
1644	0.0009647581226
1645	0.0009646675581
1646	0.000964573364
1647	0.0009624878948
1648	0.0009595139437
1649	0.0009586234481
1650	0.0009585323117
1651	0.0009555976203
1652	0.0009543905217
1653	0.0009526717097
1654	0.0009526232362
1655	0.0009502714568
1656	0.0009485887188
1657	0.0009460820547
1658	0.0009442968452
1659	0.0009431485908
1660	0.0009401823066
1661	0.0009382505641
1662	0.0009357611494
1663	0.0009338122997
1664	0.0009325605236
1665	0.00093092343
1666	0.0009282712679
1667	0.0009264120511
1668	0.0009240818563
1669	0.0009240163202
1670	0.0009218967611
1671	0.0009196645403
1672	0.0009182978392
1673	0.0009167901464
1674	0.0009136382152
1675	0.0009115750926
1676	0.0009092233142
1677	0.0009091455299
1678	0.0009069446771
1679	0.0009051458888
1680	0.0009042265004
1681	0.0009030444209
1682	0.0009009268707
1683	0.0008985600468
1684	0.0008958889734
1685	0.0008936456827
1686	0.0008924026448
1687	0.0008907574837
1688	0.0008907079873
1689	0.000887500433
1690	0.0008853558992
1691	0.0008851819564
1692	0.0008823422302
1693	0.0008792038826
1694	0.0008774476643
1695	0.0008767542406
1696	0.0008752278268
1697	0.0008744789092
1698	0.000874397809
1699	0.0008733864589
1700	0.0008711572308
1701	0.0008672721552
1702	0.0008672005641
1703	0.0008643205465
1704	0.0008632736077
1705	0.0008632168773
1706	0.000861973337
1707	0.0008609193776
1708	0.0008589338965
1709	0.0008574832654
1710	0.0008554248847
1711	0.0008530594263
1712	0.0008518643671
1713	0.0008517022464
1714	0.0008507377337
1715	0.000848637864
1716	0.000846412119
1717	0.0008434723927
1718	0.0008433164378
1719	0.0008418735858
1720	0.0008409587058
1721	0.0008387450263
1722	0.0008366018407
1723	0.0008350420906
1724	0.0008333601683
1725	0.0008320739542
1726	0.0008305380011
1727	0.0008280238876
1728	0.000827208876
1729	0.0008243973393
1730	0.0008220574527
1731	0.0008204222436
1732	0.0008203660858
1733	0.0008171013453
1734	0.0008149746759
1735	0.0008140667417
1736	0.0008115985483
1737	0.0008086363948
1738	0.0008054414593
1739	0.0008035583517
1740	0.0008019612716
1741	0.0008004111206
1742	0.0007985995116
1743	0.0007964564707
1744	0.0007953461539
1745	0.0007930050956
1746	0.0007914234065
1747	0.0007897277227
1748	0.00078720293
1749	0.0007870710228
1750	0.000784974954
1751	0.0007820262976
1752	0.0007813280207
1753	0.000780348994
1754	0.0007788997929
1755	0.0007763921557
1756	0.0007749139813
1757	0.0007723228065
1758	0.0007717897628
1759	0.0007709690436
1760	0.0007692690519
1761	0.0007665489386
1762	0.0007664552042
1763	0.0007664035099
1764	0.0007657802863
1765	0.0007657321181
1766	0.0007653989715
1767	0.0007632538863
1768	0.0007621749691
1769	0.0007608389491
1770	0.0007607872545
1771	0.000759716793
1772	0.0007583050394
1773	0.0007561576077
1774	0.0007547000244
1775	0.0007528121802
1776	0.0007509850641
1777	0.0007507624242
1778	0.0007495584232
1779	0.0007484004958
1780	0.0007474422499
1781	0.000746651208
1782	0.0007447172712
1783	0.0007433778915
1784	0.0007408499997
1785	0.0007390263464
1786	0.0007379240237
1787	0.0007349324715
1788	0.0007334489921
1789	0.0007321918381
1790	0.0007315199357
1791	0.000731432439
1792	0.0007302921846
1793	0.0007288395398
1794	0.0007286513961
1795	0.0007285773002
1796	0.0007266892033
1797	0.0007247602743
1798	0.0007236762418
1799	0.0007228100832
1800	0.0007203980632
1801	0.000718781255
1802	0.0007168048558
1803	0.0007159145496
1804	0.0007149840509
1805	0.000712228701
1806	0.0007111463974
1807	0.0007091605295
1808	0.0007063503363
1809	0.0007039610698
1810	0.0007027545273
1811	0.0007013117713
1812	0.0006988999845
1813	0.0006970600316
1814	0.0006946939814
1815	0.0006926266171
1816	0.0006919805904
1817	0.0006901413817
1818	0.0006879412737
1819	0.0006874397842
1820	0.0006867081416
1821	0.0006857191893
1822	0.0006851191218
1823	0.000683522918
1824	0.0006821384184
1825	0.0006809643699
1826	0.0006790787545
1827	0.0006765035399
1828	0.0006763010962
1829	0.000675733362
1830	0.0006747376316
1831	0.0006738587861
1832	0.0006720133064
1833	0.0006709005351
1834	0.00066936723
1835	0.0006693065811
1836	0.000667546677
1837	0.0006672190756
1838	0.0006652423232
1839	0.0006642089439
1840	0.0006625416999
1841	0.0006617232183
1842	0.0006607347187
1843	0.0006601228995
1844	0.0006598840878
1845	0.0006580014702
1846	0.0006563718038
1847	0.0006551378964
1848	0.0006540290699
1849	0.0006514424326
1850	0.0006508308975
1851	0.0006497306676
1852	0.0006482644726
1853	0.0006470711847
1854	0.0006453436832
1855	0.0006452983862
1856	0.0006452342869
1857	0.0006435086807
1858	0.0006415019377
1859	0.0006399228696
1860	0.0006385508346
1861	0.0006365804336
1862	0.000635140933
1863	0.0006338385422
1864	0.0006315514762
1865	0.0006307502937
1866	0.0006305220252
1867	0.0006302758351
1868	0.0006288164471
1869	0.00062699015
1870	0.0006245809402
1871	0.0006238777477
1872	0.000622564717
1873	0.0006208596386
1874	0.0006196749276
1875	0.0006176508211
1876	0.0006155715234
1877	0.0006144592442
1878	0.0006142758284
1879	0.0006128766
1880	0.0006121076201
1881	0.0006109206145
1882	0.0006103648684
1883	0.0006090685304
1884	0.0006075830283
1885	0.0006058817352
1886	0.0006043624683
1887	0.0006028020528
1888	0.0006015806576
1889	0.0006003427554
1890	0.0006001065654
1891	0.0005995977442
1892	0.0005987910747
1893	0.0005965484322
1894	0.0005963591422
1895	0.0005950999975
1896	0.0005943088612
1897	0.0005928688831
1898	0.0005922770426
1899	0.0005918881054
1900	0.0005907311591
1901	0.0005891390942
1902	0.0005878011877
1903	0.0005865665353
1904	0.0005852869186
1905	0.0005842055444
1906	0.0005827424701
1907	0.0005814238364
1908	0.0005803342495
1909	0.0005797420713
1910	0.0005786211927
1911	0.0005779447862
1912	0.0005755810061
1913	0.0005747976202
1914	0.0005741526702
1915	0.0005720961741
1916	0.0005708825872
1917	0.0005693679541
1918	0.0005689099774
1919	0.0005678495126
1920	0.0005662758159
1921	0.0005652185779
1922	0.000563967553
1923	0.0005622623159
1924	0.0005611422739
1925	0.0005599098912
1926	0.0005588313414
1927	0.0005567669414
1928	0.0005546765399
1929	0.0005526534369
1930	0.0005511464046
1931	0.0005503002156
1932	0.0005491445097
1933	0.000547764306
1934	0.0005465022338
1935	0.0005457370158
1936	0.0005452642112
1937	0.0005432978645
1938	0.0005426102683
1939	0.0005416436555
1940	0.0005406768647
1941	0.0005387012793
1942	0.0005375594992
1943	0.0005359733215
1944	0.0005359360032
1945	0.0005345917485
1946	0.0005338698158
1947	0.000533208254
1948	0.0005321354437
1949	0.0005304359082
1950	0.0005291491998
1951	0.0005282128232
1952	0.0005275789643
1953	0.0005269087912
1954	0.0005264370545
1955	0.0005249304692
1956	0.0005235638904
1957	0.0005228666405
1958	0.0005214547774
1959	0.0005205836018
1960	0.0005194585207
1961	0.0005190715944
1962	0.0005178618905
1963	0.0005174300868
1964	0.0005158381671
1965	0.00051379682
1966	0.0005130814655
1967	0.0005120024863
1968	0.0005110387493
1969	0.0005096381932
1970	0.0005082903959
1971	0.0005073172717
1972	0.0005070858729
1973	0.0005065408908
1974	0.0005054180798
1975	0.000504432044
1976	0.0005029284035
1977	0.0005015308341
1978	0.0005001001404
1979	0.0004986610807
1980	0.0004975108289
1981	0.0004970315241
1982	0.000495638809
1983	0.0004940075006
1984	0.0004923178476
1985	0.0004913416878
1986	0.0004907814856
1987	0.0004898429912
1988	0.0004894261073
1989	0.0004880502276
1990	0.0004864335147
1991	0.0004854487962
1992	0.0004836355587
1993	0.0004830045773
1994	0.0004815768142
1995	0.0004808083733
1996	0.000479878636
1997	0.0004792263167
1998	0.0004772682556
1999	0.0004772390239
